angle	x1	y1	x	y2	length
-2.53445845007	231508.2442	903433.6736	231503.6874	903433.8753	4.56126179189
-2.52656321993	234029.7884	901033.3413	234041.6591	901032.8175	11.8822508378
-2.49368698868	231415.609	903435.25	231312.2808	903439.75	103.426142318
-2.4934959581	233108.0158	901534.343	233156.2554	901532.2423	48.2853181507
-2.49053589979	229189.6634	905269.9554	229201.0462	905269.4603	11.3935622088
-2.4899863743	233994.6995	901041.5461	233990.6844	901041.7207	4.01889452307
-2.48674406985	232238.6081	902897.7765	232275.6984	902896.1657	37.125261357
-2.47108593007	231320.312	902722.3126	231343.4841	902721.3126	23.1936676361
-2.41933646446	228467.2176	902908.7435	228470.0152	902908.6253	2.80009588488
-2.38909076069	231143.7929	902192.9286	231150.3818	902192.6537	6.59463215171
-2.37444698065	230128.0309	903432.8754	230219.9841	903429.0625	92.032218251
-2.37062537112	232292.7654	900395.8081	232307.8407	900395.184	15.0882129796
-2.34741152554	229988.8028	904661.8013	230009.399	904660.957	20.6134979273
-2.34080642734	229518.4355	901724.1102	229526.0387	901723.7994	7.60954971193
-2.29096761654	228868.043	903302.6774	228855.245	903303.1894	12.808237506
-2.28806314135	229878.4345	902210.5317	229886.2507	902210.2194	7.82243655526
-2.24065452045	229231.8589	904970.1252	229281.3749	904968.1878	49.5538875798
-2.22969906798	231411.3277	903762.5	231478.7499	903759.8749	67.4732851068
-2.21780675425	229156.0936	903181.125	229162.5464	903180.8751	6.45763717798
-2.21738966171	231474.6247	903333.7501	231523.0466	903331.8752	48.4581845441
-2.20261730791	229670.6424	902011.4584	229682.1291	902011.0166	11.4951930937
-2.18475853779	229886.414	905087.0542	229865.8398	905087.8391	20.5891664115
-2.17297124336	228640.0668	903511.0301	228626.5863	903511.5416	13.4902006078
-2.14996579912	230034.0912	905396.9755	230063.115	905395.8859	29.044245465
-2.11948643246	229400.7841	904159.1238	229405.3911	904158.9533	4.6101539224
-2.11946727428	234648.91	901291.7149	234642.4061	901291.9556	6.50835245572
-2.1166793471	233031.5466	901577.6249	233082.786	901575.7311	51.2743853277
-2.10256324398	230269.9527	902882.9377	230341.453	902880.3127	71.5484697657
-2.08279405423	229386.85	902807.8616	229420.0471	902806.6543	33.2190460671
-1.999401384	231462.8021	902918.639	231477.1904	902918.1367	14.3970650485
-1.99208920633	230532.9989	905314.5747	230567.1626	905313.3864	34.1843598018
-1.95913323423	231726.2968	902847.2503	231766.4995	902845.8751	40.2262136181
-1.95332690817	233727.6224	901440.9952	233779.6262	901439.2216	52.0340356989
-1.95189662749	231359.0735	904049.5471	231377.5505	904048.9174	18.4877270377
-1.92941999931	229757.9752	902042.0228	229766.8984	902041.7222	8.92826179431
-1.92611957432	232398.3746	900401.3126	232367.0274	900402.3668	31.3649212561
-1.91522883747	230457.9023	902721.9874	230468.985	902721.6168	11.0888946082
-1.90618342677	230349.8068	902922.6274	230391.1872	902921.2502	41.4033112705
-1.88766646728	231885.4684	901837.6252	231872.203	901838.0624	13.2726026459
-1.87873349867	235123.6533	902079.3998	235128.2567	902079.2488	4.60587587273
-1.84549222297	229440.6248	904964.4379	229455.5312	904963.9576	14.9141358826
-1.81731469497	231357.0332	904606.6451	231370.0876	904606.2309	13.0609693714
-1.79578010572	229865.8398	905087.8391	229840.7892	905088.6245	25.062909119
-1.77839222189	231280.8701	902958.0491	231305.4379	902957.2863	24.579639149
-1.77818952503	228436.3466	902985.8881	228465.8004	902984.9737	29.4679904535
-1.76913292376	231791.479	901927.173	231833.4999	901925.8751	42.0409393436
-1.75276415867	231648.4528	903828.3749	231613.7187	903829.4378	34.7503591228
-1.73284531427	233133.3486	900730.097	233124.4305	900730.3668	8.92218020664
-1.73263411897	235306.3687	902214.812	235309.5324	902214.7163	3.16514710186
-1.73153156011	230361.504	903499.2941	230365.9102	903499.1609	4.40821286609
-1.71784690826	229281.3749	904968.1878	229329.3125	904966.7501	47.9591542379
-1.69189932836	231764.984	903680.7499	231728.9996	903681.8128	36.0000944379
-1.67223984581	229381.7745	904965.2345	229382.3157	904965.2187	0.541430590996
-1.67141884573	228463.264	904507.3161	228489.0933	904506.5624	25.8402941595
-1.66057167689	233557.7449	900805.5243	233569.7902	900805.1751	12.0503606883
-1.65478512911	229329.3125	904966.7501	229381.7745	904965.2345	52.483887881
-1.65315241764	229382.3157	904965.2187	229385.5623	904965.125	3.24795184921
-1.64301061228	230111.4897	903511.1033	230132.5155	903510.5002	21.0344478284
-1.59015617476	229649.9217	902480.8124	229679.1718	902480.0004	29.2613686301
-1.54951190022	234610.849	901305.2046	234601.9361	901305.4457	8.91616036394
-1.54872214821	229673.1973	905114.056	229686.9045	905113.6854	13.7122090179
-1.49682096071	231296.2654	903228.8751	231341.7029	903227.6878	45.4530096643
-1.49392022753	229668.0312	905360.3752	229644.0624	905361.0003	23.9769498371
-1.44082726726	231734.6854	901928.6015	231791.479	901927.173	56.8115623202
-1.43165890066	229793.4661	902111.6005	229809.507	902111.1996	16.0459089366
-1.3981484108	232360.6499	900391.1699	232371.6221	900390.9021	10.9754676355
-1.36649217432	232191.6121	902408.6486	232185.6048	902408.7919	6.00900891521
-1.3647495768	233950.8492	901851.5956	233932.1075	901852.0421	18.7470179276
-1.36319172701	231158.4529	902203.6878	231142.7028	902204.0626	15.7545588673
-1.33203512806	230002.9683	904281.8088	230010.8986	904281.6244	7.93244359624
-1.30928212136	231651.1874	903828.3124	231648.4528	903828.3749	2.73531413378
-1.30807800433	233821.9686	902205.2499	233854.7965	902204.5003	32.836457156
-1.27890405434	231728.9996	903681.8128	231675.8121	903683.0002	53.2007525793
-1.27674315297	231701.3122	902098.2501	231734.9685	902097.5	33.6646577253
-1.27248817766	229362.4501	901798.642	229373.4888	901798.3968	11.0414229481
-1.25933285856	231690.403	901910.7388	231716.0	901910.1761	25.6031841855
-1.24943603393	231543.2189	903634.2358	231605.5933	903632.8754	62.3892335519
-1.24921621183	231519.6249	903634.7503	231543.2189	903634.2358	23.5996090317
-1.23758527576	229655.1406	902569.0628	229669.6245	902568.7499	14.4872794374
-1.22631817451	234573.7413	901214.1618	234588.2135	901213.852	14.4755154949
-1.19272839212	229366.7299	901727.0342	229375.0392	901726.8612	8.31110073677
-1.15925178106	229559.9546	905136.9778	229562.638	905136.9235	2.68394933583
-1.15759975233	229562.638	905136.9235	229603.2038	905136.1038	40.5740808649
-1.15692043165	229603.2038	905136.1038	229630.9634	905135.5432	27.7652600283
-1.08295583036	229103.8282	903688.3854	229109.6261	903688.2758	5.79893581975
-1.08114804287	229644.0624	905361.0003	229620.8903	905361.4376	23.176225959
-1.06678390032	228619.4521	905316.4384	228696.6873	905315.0002	77.248589227
-1.06032162415	230172.9728	902413.9201	230168.2992	902414.0066	4.67440041494
-1.05573519182	230302.3434	903067.3125	230339.6559	903066.6249	37.318835057
-1.04886070248	231734.2968	901864.6875	231833.2966	901862.875	99.0163903383
-1.03853536503	231633.9852	901989.6872	231630.5154	901989.7501	3.47037007685
-1.03564726052	231703.0935	901988.4379	231633.9852	901989.6872	69.1195911406
-1.02432505511	228747.7184	904580.3124	228779.1562	904579.7503	31.4428246997
-1.02368395368	231449.9059	904098.7503	231400.9372	904099.6253	48.9765168689
-1.0199658312	231793.0621	901986.9572	231734.4842	901988.0001	58.5871829739
-0.970911438212	228974.2988	905111.1136	229038.4391	905110.0266	64.149510153
-0.962367656459	229181.1197	903559.5406	229166.368	903559.7884	14.7537811323
-0.959304415523	229710.454	902100.5725	229728.4001	902100.272	17.9486156942
-0.955297102107	229455.9592	905307.7528	229466.4302	905307.5782	10.4724555944
-0.923903471732	230097.3437	905851.4999	230093.4371	905851.5629	3.90710795195
-0.921940540359	232249.2336	900396.4327	232254.7642	900396.3437	5.53131606432
-0.897582937509	229653.0327	901973.6129	229662.5431	901973.4639	9.51156712153
-0.874687452648	229676.2186	905360.2502	229668.0312	905360.3752	8.18835415284
-0.868485304733	228943.993	903300.3058	228925.5882	903300.5848	18.4069145693
-0.810977708294	231479.4217	902907.1251	231457.3591	902907.4374	22.0648102218
-0.79904130598	231734.4842	901988.0001	231703.0935	901988.4379	31.3937528049
-0.783944859905	232275.7276	900397.2356	232282.2392	900397.1465	6.51220956392
-0.77967095536	234558.5451	901214.3686	234573.7413	901214.1618	15.1976070691
-0.777595845953	230432.2654	902838.0624	230395.3671	902838.5632	36.9016983823
-0.753378529711	229360.1518	901727.1207	229366.7299	901727.0342	6.57866870297
-0.751691545533	229637.1873	905221.2499	229656.2342	905221.0	19.0485393082
-0.71571638892	231647.4841	903521.3126	231597.4371	903521.9378	50.0509049257
-0.714930977401	229385.5623	904965.125	229440.6248	904964.4379	55.066786838
-0.689854458919	229580.4295	901673.8036	229587.6134	901673.7171	7.18442074498
-0.66472106607	231301.5155	903439.8749	231312.2808	903439.75	10.7660245245
-0.658381146045	234558.9527	901220.1875	234602.4373	901219.6878	43.4874710377
-0.658023185629	231872.203	901838.0624	231833.3268	901838.5089	38.878763979
-0.634934679548	231686.9373	903438.4377	231743.3433	903437.8126	56.4094636242
-0.62294557495	234549.0352	901214.472	234558.5451	901214.3686	9.51046211494
-0.607627731957	231673.4062	903632.3752	231738.2499	903631.6875	64.8473465985
-0.578249427938	229385.5966	903767.5032	229368.7032	903767.6737	16.8942603867
-0.575318533445	233869.6092	902272.8124	233888.5306	902272.6224	18.9223539179
-0.526624623155	231179.5934	902552.2502	231213.6245	902551.9374	34.0325375322
-0.488045208294	231326.7499	903634.375	231436.7966	903633.4376	110.05069241
-0.487873870774	230303.9372	902988.5628	230333.3434	902988.3124	29.4072660843
-0.430053539358	231648.4528	903632.5625	231673.4062	903632.3752	24.9541029271
-0.421405011443	228521.0227	905111.1269	228548.7316	905110.9231	27.7096494728
-0.418286047828	231605.5933	903632.8754	231648.4528	903632.5625	42.8606421618
-0.40259593345	233809.8434	902136.6875	233863.1825	902136.3127	53.3404167907
-0.389617894544	234489.9212	901236.3785	234464.6279	901236.5505	25.293884815
-0.388470718092	234500.0389	901236.3099	234489.9212	901236.3785	10.1179325612
-0.388450545185	231327.8748	903767.5626	231337.0933	903767.5001	9.21871187094
-0.377403468375	234533.3225	901214.5755	234549.0352	901214.472	15.7130408769
-0.347845215801	235688.7708	902182.5504	235701.6844	902182.472	12.9138379834
-0.287923883297	231734.9685	902097.5	231834.4061	902097.0003	99.438855548
-0.232252275601	230271.5312	903067.4374	230302.3434	903067.3125	30.812453148
-0.218699842512	228452.7034	904190.5217	228474.9719	904190.4367	22.2686622243
-0.191870060263	231927.437	903307.25	231964.7342	903307.1251	37.2974091323
-0.166718596882	234506.7404	901236.2904	234500.0389	901236.3099	6.70152836903
-0.166694063517	234542.1089	901236.1875	234506.7404	901236.2904	35.3686496884
-0.147302595698	231716.0	901910.1761	231734.1258	901910.1295	18.125859901
-0.145276642944	229428.0368	905334.8028	229418.532	905334.8269	9.50483055276
-0.135793952966	235499.3441	902181.0359	235520.736	902180.9852	21.3919600838
-0.133663070753	229351.0248	901733.106	229369.6714	901733.0625	18.6466507403
-0.128510547386	230091.127	905342.3952	230110.2983	905342.3522	19.1713482245
-0.114147370008	228474.9719	904190.4367	228517.8882	904190.3512	42.9163851674
-0.106326893881	231201.2966	903975.8125	231167.6715	903975.8749	33.6251579012
-0.0602197655951	233756.7659	902144.9936	233767.8978	902144.9819	11.1319061461
-0.0266940714436	230112.3468	905180.4947	230196.9144	905180.4553	84.5676091751
-0.00279533489039	231732.6871	901818.1252	231785.9791	901818.1226	53.2920000591
-90	228465.8004	902984.9737	228470.7617	902984.9737	4.96130000055
-90	228525.7812	903123.25	228574.7965	903123.25	49.0152999982
-90	228526.7187	902904.5001	228545.0406	902904.5001	18.3219000027
-90	228545.0406	902904.5001	228558.0152	902904.5001	12.9745999947
-90	228696.6873	905315.0002	228817.2648	905315.0002	120.577500001
-90	229018.1706	903294.171	229007.8528	903294.171	10.3178000003
-90	229030.4842	905319.5626	229065.0626	905319.5626	34.5784000009
-90	229053.9563	904044.0267	229060.0993	904044.0267	6.14299999923
-90	229151.0469	903181.125	229156.0936	903181.125	5.04670000076
-90	229162.5464	903180.8751	229169.2654	903180.8751	6.71899999678
-90	229210.4496	905269.9554	229221.8329	905269.9554	11.3832999989
-90	229243.4373	902892.25	229247.7027	902892.25	4.26539999992
-90	229291.617	905278.3691	229300.0302	905278.3691	8.41319999844
-90	229329.2357	903039.2918	229342.1785	903039.2918	12.9428000003
-90	229401.7866	903693.1373	229404.363	903693.1373	2.57639999688
-90	229566.0787	905319.62	229535.3638	905319.62	30.7149000019
-90	229566.1319	901685.8812	229592.3392	901685.8812	26.2072999999
-90	229655.7852	905114.056	229663.565	905114.056	7.77979999781
-90	229663.565	905114.056	229673.1973	905114.056	9.63230000436
-90	229693.9435	905114.056	229700.6118	905114.056	6.66830000281
-90	229695.0172	902200.944	229701.2702	902200.944	6.25299999863
-90	229706.9488	901990.6118	229712.7846	901990.6118	5.83579999954
-90	229750.8748	901901.5136	229759.7698	901901.5136	8.89500000328
-90	230029.1248	903389.7501	230035.6559	903389.7501	6.53110000491
-90	230035.6559	903389.7501	230039.8435	903389.7501	4.18760000169
-90	230148.1904	904610.0243	230151.4191	904610.0243	3.22870000452
-90	230183.8497	904294.2094	230191.3817	904294.2094	7.53200000525
-90	230228.6871	903379.0626	230234.6247	903379.0626	5.93760000169
-90	230234.6247	903379.0626	230243.3902	903379.0626	8.76549999416
-90	230243.3902	903379.0626	230246.4371	903379.0626	3.04690000415
-90	230444.7669	902721.9874	230457.9023	902721.9874	13.1353999972
-90	230462.9839	902732.125	230431.6249	902732.125	31.3590000048
-90	230728.781	903866.8128	230732.2652	903866.8128	3.48419999331
-90	231157.5083	902192.2989	231167.1744	902192.2989	9.66610000283
-90	231284.0312	902722.3126	231320.312	902722.3126	36.2807999998
-90	231309.3388	902206.3809	231316.4771	902206.3809	7.13830000162
-90	231316.4771	902206.3809	231323.8899	902206.3809	7.41279999912
-90	231630.5154	901989.7501	231601.7809	901989.7501	28.7344999984
-90	232081.6156	900428.7456	232085.1842	900428.7456	3.56859999895
-90	232085.1842	900428.7456	232089.5772	900428.7456	4.39300000668
-90	232116.2073	900424.0782	232119.7765	900424.0782	3.56920000166
-90	232260.3845	900396.7005	232265.1123	900396.7005	4.72780000418
-90	232350.8375	900391.1699	232360.6499	900391.1699	9.81239999831
-90	233264.4221	900681.1805	233269.8273	900681.1805	5.40519999713
-90	233638.5937	901608.3751	233647.6874	901608.3751	9.09369999915
-90	234197.9604	901402.8865	234187.8428	901402.8865	10.1176000014
-90	234441.9499	901236.5505	234441.0206	901236.5505	0.929300002754
-90	234464.6279	901236.5505	234441.9499	901236.5505	22.6779999956
-90	234509.3399	901214.5755	234521.1246	901214.5755	11.7846999988
-90	234521.1246	901214.5755	234533.3225	901214.5755	12.1978999972
-90	234573.9527	901236.1875	234542.1089	901236.1875	31.8437999934
-90	234588.2135	901213.852	234604.9594	901213.852	16.7458999977
-90	234933.5738	902115.1446	234929.0805	902115.1446	4.49329999834
-90	234972.046	902139.8568	234969.5188	902139.8568	2.5271999985
-90	235485.2195	902169.1636	235490.9739	902169.1636	5.75439999998
0.0100346588545	230198.115	905147.0739	230200.9699	905147.0744	2.85490003881
0.0256477599793	228548.7316	905110.9231	228974.2988	905111.1136	425.567242635
0.210541226671	230100.3594	903511.0624	230111.4897	903511.1033	11.1303751467
0.253320271668	232101.8437	903317.3129	232130.0933	903317.4378	28.2498761096
0.281177651608	231964.7342	903307.1251	232015.6561	903307.375	50.922513187
0.283756975289	229773.3148	902111.5007	229793.4661	902111.6005	20.1515471281
0.294387148018	231315.6871	902217.9378	231291.3589	902217.8128	24.3285211248
0.315321232916	232064.609	900526.9375	232055.5783	900526.8878	9.03083675782
0.340539589295	231295.6249	903344.9378	231306.1404	903345.0003	10.5156857377
0.351275142308	228999.9997	905319.3757	229030.4842	905319.5626	30.4850729335
0.363785253534	231335.9531	903883.5629	231345.7809	903883.6253	9.82799809551
0.36685332761	232371.6221	900390.9021	232385.5377	900390.9912	13.91588524
0.391924984475	232015.6561	903307.375	232043.1249	903307.5629	27.4694426572
0.411843763509	229944.7462	905088.6388	229920.8875	905088.4673	23.8593163759
0.418214216571	228380.4428	905109.2514	228497.7958	905110.108	117.356126268
0.456249545441	234604.9594	901213.852	234617.8813	901213.9549	12.9223097056
0.533785557148	229679.1718	902480.0004	229692.578	902480.1253	13.4067818073
0.54453724347	229910.0464	902791.6875	229942.9685	902792.0004	32.923586907
0.570077050645	230165.8216	904974.4797	230203.339	904974.853	37.5192571348
0.603180467797	228572.408	903505.8256	228548.0916	903505.5696	24.3177475295
0.623914276145	231738.2499	903631.6875	231778.4527	903632.1253	40.2051837023
0.701602202094	230388.3522	904594.2066	230408.2936	904594.4508	19.9428951649
0.714133640315	230333.3434	902988.3124	230363.4526	902988.6877	30.1115388975
0.741249607335	229645.4371	902409.8128	229659.9216	902410.0002	14.4857122353
0.761961254894	230155.7486	902413.4009	230146.2069	902413.274	9.5425438151
0.826221849441	231835.0625	901987.5629	231793.0621	901986.9572	42.0047672603
0.832577955306	232367.0274	900402.3668	232337.0114	900401.9306	30.0191693189
0.837163858122	231733.8037	902044.5654	231780.9968	902045.255	47.198138052
0.875366811376	229942.0577	905082.9684	229912.3376	905082.5143	29.7235689454
0.885045607064	229353.8598	901727.0235	229360.1518	901727.1207	6.29275073291
0.907973163561	231436.7966	903633.4376	231519.6249	903634.7503	82.8387014749
0.915325020419	229767.4216	902686.0	229747.8745	902685.6877	19.5495946174
0.916616125293	232653.7239	900845.5627	232666.9432	900845.7742	13.2209918232
0.944246590684	230236.875	903456.0004	230244.4531	903456.1253	7.57912921585
0.971040621523	233232.9182	900694.7936	233227.7204	900694.7055	5.19854657393
0.979925354224	230336.1953	905035.6432	230394.3902	905036.6386	58.2034123313
0.989749515292	229939.2529	905328.4028	229948.8847	905328.5692	9.63323726816
1.02078493833	230093.3593	902202.375	230100.3747	902202.5	7.016513533
1.02204030181	230020.7905	905342.3522	230030.0899	905342.5181	9.30087970047
1.02217023387	229370.2996	901821.21	229361.1415	901821.0466	9.15955758003
1.10004834217	229422.713	901814.7506	229431.2174	901814.9139	8.50596768449
1.10387718596	229856.4272	902114.9167	229865.9141	902115.0995	9.48866099526
1.10589765986	229349.0777	902806.5796	229352.3361	902806.6425	3.25900705339
1.12268226354	229772.2672	905578.4267	229744.5742	905577.884	27.6983171419
1.12327365381	233930.4471	901840.774	233949.7715	901841.1529	19.3281142531
1.12455325107	229779.9902	905578.5783	229772.2672	905578.4267	7.72448778368
1.13345714565	234599.2343	901236.6877	234573.9527	901236.1875	25.2865477853
1.14617744497	230381.7966	904411.6878	230413.0153	904412.3124	31.2249476348
1.17011019081	231238.6045	903096.5441	231224.5189	903096.2564	14.08853785
1.19298746779	234510.9373	901219.1876	234558.9527	901220.1875	48.0258101145
1.19689194161	229547.6974	902679.3942	229554.36	902679.5334	6.66405397207
1.22439322424	229368.3729	902808.2103	229376.5655	902808.3854	8.19447098478
1.30075904672	231315.6457	902859.3852	231328.2941	902859.6724	12.6516602243
1.30699079707	229169.2654	903180.8751	229180.2186	903181.125	10.9560503922
1.33258349254	232315.8837	900544.8626	232329.0682	900545.1693	13.1880667718
1.33811956809	229840.7892	905088.6245	229786.998	905087.368	53.8058731866
1.33858888016	229745.7011	905361.8738	229676.2186	905360.2502	69.501466772
1.34889969452	229276.2334	904318.7096	229277.431	904318.7378	1.19793196755
1.37139847813	228817.2648	905315.0002	228911.4503	905317.255	94.2124860829
1.37189786055	228915.5985	905317.3544	228999.9997	905319.3757	84.4254002998
1.37267030701	228911.4503	905317.255	228915.5985	905317.3544	4.14939074836
1.39836591678	228910.5297	903302.5366	228899.0963	903302.2575	11.436806044
1.4072940409	230055.1744	904675.461	230016.4922	904674.5107	38.6938711802
1.41734259379	234602.4373	901219.6878	234621.9302	901220.1701	19.4988657093
1.45560225423	228739.6359	904294.0153	228756.4439	904294.4424	16.813425539
1.47023733601	234915.4496	902314.4441	234902.9818	902314.1241	12.4719059087
1.48129434107	230006.8538	904683.5746	229987.4526	904683.0729	19.407685699
1.52568029364	230029.3434	905086.0	230113.828	905088.2502	84.5145610958
1.59193711061	229710.2348	901959.0414	229716.2222	901959.2078	5.98971181813
1.59336402413	229354.5868	902849.0105	229345.2183	902848.7499	9.37212380641
1.62841776892	230230.9501	905091.6264	230285.859	905093.1874	54.9310842804
1.62882053713	230200.1405	905090.7503	230230.9501	905091.6264	30.822053843
1.63575718447	229575.6618	901707.633	229591.4232	901708.0831	15.7678254666
1.63676443876	233551.6346	900805.3497	233557.7449	900805.5243	6.11279406698
1.63814249224	231785.9791	901818.1226	231831.9531	901819.4374	45.9927969977
1.64009378057	230340.8125	905094.7613	230392.8122	905096.2502	52.021011366
1.64053577199	230285.859	905093.1874	230340.8125	905094.7613	54.9760340854
1.65914402144	230113.828	905088.2502	230175.3423	905090.032	61.540100059
1.6591548621	230175.3423	905090.032	230200.1405	905090.7503	24.808600894
1.66479650237	229374.4058	902825.8128	229408.8122	902826.8128	34.4209291149
1.68340970283	234683.8397	901261.3625	234692.0297	901261.6032	8.19353626785
1.68394471189	231300.0051	902206.1065	231309.3388	902206.3809	9.33773265161
1.70603256668	229200.8609	902817.2998	229221.4218	902817.9122	20.5700180525
1.7383403187	229944.9059	905083.4374	230029.3434	905086.0	84.4763773195
1.76218756928	229587.6134	901673.7171	229593.2398	901673.8902	5.62906214088
1.8092749517	231377.5505	904048.9174	231392.7365	904049.3971	15.1935745704
1.83586094285	230915.4168	902415.9312	230930.7384	902416.4223	15.3294685392
1.88807084764	232211.2642	900407.2728	232257.9683	900408.8124	46.7294695537
1.90597580082	233141.4561	900730.3668	233133.3486	900730.097	8.11198793878
1.91867625844	230050.1834	905341.0236	230091.127	905342.3952	40.9665676794
1.92189443549	235103.2962	901957.3369	235109.5395	901957.5464	6.24681399749
1.96065796371	231722.7655	903830.8125	231699.0313	903830.0	23.7481032069
1.97012843342	229065.0626	905319.5626	229081.4062	905320.1248	16.3532666374
1.97245503163	232270.5533	900397.0574	232275.7276	900397.2356	5.17736764489
1.97323928377	229248.9986	904116.3785	229258.8961	904116.7195	9.90337251995
2.02015902424	231699.0313	903830.0	231651.1874	903828.3124	47.8736541452
2.02079763472	230163.106	902413.6605	230155.7486	902413.4009	7.36197846524
2.03113819105	229669.6245	902568.7499	229689.0155	902569.4376	19.4031907787
2.12955277702	231181.984	902204.5628	231158.4529	902203.6878	23.5473627417
2.13213250987	229244.6558	902914.8752	229239.6249	902914.6879	5.03438537614
2.17613040933	230202.3749	904330.2419	230250.4368	904332.0682	48.0965861964
2.1971018634	229789.6081	902850.0991	229793.1712	902850.2358	3.56572131825
2.20347793455	229431.2174	901814.9139	229439.7212	901815.2411	8.51009249263
2.20364129948	229758.1345	901983.324	229766.7832	901983.6568	8.65510067184
2.22355190101	229221.4218	902817.9122	229231.734	902818.3126	10.3199703922
2.24807462807	229992.6535	902277.6462	229982.0234	902277.2289	10.6382877022
2.26550346163	229690.3764	902011.7528	229703.4094	902012.2684	13.0431948676
2.3371691867	229377.2633	902693.338	229385.8045	902693.6866	8.54831090626
2.33732691618	232427.3605	900393.264	232449.5377	900394.1692	22.1956659452
2.3472918215	229920.8875	905088.4673	229886.414	905087.0542	34.5024499749
2.38482252824	229123.4762	903556.6893	229117.5262	903556.4415	5.955157838
2.38725283316	229559.2727	904065.0285	229563.4608	904065.2031	4.19173792038
2.4112565487	229038.4391	905110.0266	229098.4307	905112.5528	60.0447646088
2.42456652554	228581.9998	903080.0004	228567.2343	903079.3752	14.7787301592
2.43452420269	229393.6171	903767.8442	229385.5966	903767.5032	8.02774571101
2.45020673342	230306.5464	904648.2502	230410.2499	904652.6877	103.798397471
2.47307094256	229335.0202	904298.5302	229325.8329	904298.1334	9.19586491136
2.48741123894	235359.2286	902196.7241	235366.1944	902197.0267	6.97236949158
2.50490291769	230880.1932	902557.596	230882.6391	902557.703	2.44823932924
2.51179736392	228497.7958	905110.108	228521.0227	905111.1269	23.2492374209
2.54941727965	232385.5377	900390.9912	232406.0879	900391.9062	20.5705601541
2.55106615962	234677.6092	901394.6879	234691.3072	901395.2982	13.7115888963
2.57736474524	230755.7808	904736.625	230801.6089	904738.6879	45.8745060608
2.5784503491	230200.9699	905147.0744	230282.5459	905150.748	81.6586744552
2.59528515202	229543.0428	904969.3674	229597.7582	904971.8475	54.771579242
2.59641109809	231274.8285	902204.6135	231283.5325	902205.0082	8.71294462424
2.60356807748	230148.8053	902590.0456	230134.0776	902589.3759	14.7429184775
2.60598586119	230257.2684	904978.1892	230289.2275	904979.6438	31.9921855148
2.6167650223	229231.734	902818.3126	229263.6838	902819.7728	31.9831503146
2.61872202129	229180.4531	903110.7501	229205.494	903111.8954	25.0670777089
2.64153413721	234441.0206	901236.5505	234425.3626	901235.8281	15.6746555228
2.7267499076	229232.8732	904115.6105	229248.9986	904116.3785	16.1436783026
2.78040504586	228410.0093	903218.5916	228434.0779	903219.7605	24.0969673012
2.7924352323	229320.5936	902823.1878	229337.2945	902824.0024	16.7207545906
2.79284512035	229337.2945	902824.0024	229374.4058	902825.8128	37.1554321168
2.8047913264	229166.368	903559.7884	229144.8604	903558.7347	21.5333959592
2.83449265781	229276.406	902821.0	229320.5936	902823.1878	44.241727612
2.86192537207	229808.4026	902183.0194	229812.5713	902183.2278	4.17390587672
2.86223082412	229345.6673	901726.6139	229353.8598	901727.0235	8.20273298692
2.90176260991	230020.6717	904614.3128	230036.7029	904615.1254	16.0517815886
3.01073179432	229595.9206	904075.4994	229605.8682	904076.0226	9.96134950646
3.01381284406	229686.9045	905113.6854	229693.9435	905114.056	7.04874920244
3.01390682878	229201.0462	905269.4603	229210.4496	905269.9554	9.41642478047
3.01756430977	231866.4778	902244.1798	231871.1994	902244.4287	4.72815585651
3.03309553538	234482.6247	901217.6874	234510.9373	901219.1876	28.3523176916
3.04262342585	230209.3437	903255.1878	230246.9685	903257.1877	37.6779136279
3.10072490386	230249.2387	904371.784	230289.5132	904373.9657	40.333548876
3.13568646204	231187.6359	902193.8338	231193.4589	902194.1528	5.83173130286
3.17916788174	229930.871	902097.413	229934.2251	902097.5993	3.35926993951
3.18062215858	229675.5601	905146.8747	229662.3388	905146.14	13.2416976909
3.22400121584	230246.9685	903257.1877	230270.2656	903258.5	23.3340309356
3.29522235841	230430.8149	902721.1841	230444.7669	902721.9874	13.9751062565
3.31373179506	230282.5459	905150.748	230283.5269	905150.8048	0.982642985822
3.3226025463	229361.9842	901744.3751	229338.2965	901742.9999	23.7275853491
3.36473008807	234920.8839	902314.7636	234915.4496	902314.4441	5.44368411259
3.36494635592	231167.1744	902192.2989	231174.7156	902192.7423	7.55422404719
3.36538118848	231283.5325	902205.0082	231292.8668	902205.5571	9.35042500502
3.36553443981	228539.9006	904188.9862	228547.1531	904189.4127	7.26502983239
3.3693321656	231174.7156	902192.7423	231180.6809	902193.0935	5.97562930108
3.37035824132	232435.5156	900403.4999	232398.3746	900401.3126	37.2053512612
3.37192078736	230395.7306	904737.9291	230424.5803	904739.6289	28.8997320118
3.45048507419	229206.2415	904112.2845	229221.7817	904113.2215	15.5684226922
3.46805297785	232243.3461	900396.0759	232249.2336	900396.4327	5.8983016571
3.50962500717	231778.4527	903632.1253	231789.6558	903632.8124	11.2241505732
3.53311502609	232449.6873	900404.3749	232435.5156	900403.4999	14.1986867597
3.53725483188	229455.5312	904963.9576	229526.9035	904968.3695	71.5085314403
3.53811903043	229526.9035	904968.3695	229543.0428	904969.3674	16.1701208722
3.55103473879	229631.4524	902171.3535	229645.9891	902172.2556	14.5646637923
3.57471017512	232111.8149	900423.8038	232116.2073	900424.0782	4.40096274571
